-desc,date,temp_c,text,icon,wind_mph,wind_degree,wind_dir,pressure_mb,precip_mm,precip_in,humidity,cloud,feelslike_c,vis_miles,uv,gust_mph,gb-defra-index,headache_severity
avrgData,19/04/2022 02:15,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,250,WSW,1018,0,0,81,25,3.1,6,1,18.3,1,0
avrgData,19/04/2022 03:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,290,WNW,1018,0,0,81,50,4.5,6,1,17.4,1,0
avrgData,19/04/2022 04:15,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,3.8,360,N,1018,0,0,81,50,3.4,6,1,16.3,1,0
avrgData,19/04/2022 05:30,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,3.8,270,W,1017,0,0,87,25,3.6,6,1,14.5,1,0
avrgData,19/04/2022 06:15,5,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,2.5,340,NNW,1017,0,0,87,0,2.8,6,1,12.3,1,0
avrgData,19/04/2022 07:15,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,300,WNW,1018,0,0,81,25,4.3,6,1,10.1,1,0
avrgData,19/04/2022 08:15,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,2.5,310,NW,1018,0,0,87,50,5.5,6,3,7.4,1,0
mornData,19/04/2022 08:45,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,4.3,300,WNW,1018,0,0,81,50,6.7,6,3,7.4,1,0
avrgData,19/04/2022 09:30,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,5.6,290,WNW,1018,0,0,81,50,7.1,6,3,9.6,1,0
avrgData,19/04/2022 10:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,330,NNW,1018,0.1,0,66,50,8.1,6,3,10.1,1,0
avrgData,19/04/2022 11:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,360,N,1018,0.1,0,62,50,7.7,6,3,12.3,1,0
avrgData,19/04/2022 12:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,330,NNW,1018,0.1,0,62,50,8.8,6,3,13.4,1,0
avrgData,19/04/2022 13:15,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,350,N,1018,0.4,0.02,54,50,11.1,6,3,15.9,1,0
avrgData,19/04/2022 14:15,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,17.4,340,NNW,1018,0,0,58,50,11,6,4,15.9,1,0
avrgData,19/04/2022 15:30,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,15,350,N,1018,0,0,58,50,9.7,6,4,16.6,1,0
avrgData,19/04/2022 16:30,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,350,N,1018,0,0,58,25,9.6,6,4,17.2,1,0
avrgData,19/04/2022 17:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,350,N,1018,0,0,62,25,8.3,6,4,17,1,0
avrgData,19/04/2022 18:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,15,350,N,1018,0,0,66,50,8.4,6,4,16.6,1,0
avrgData,19/04/2022 19:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,340,NNW,1018,0,0,66,25,7.2,6,3,15.4,1,0
avrgData,19/04/2022 20:30,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,10.5,330,NNW,1018,0,0,76,0,6.1,6,3,17,1,0
avrgData,19/04/2022 21:15,8,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,9.4,340,NNW,1019,0,0,81,0,4.9,6,3,21,1,0
avrgData,19/04/2022 22:15,8,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,10.5,330,NNW,1019,0,0,81,0,4.9,6,1,21,1,0
avrgData,19/04/2022 23:15,8,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,10.5,340,NNW,1019,0,0,81,0,4.5,6,1,24.6,1,0
avrgData,20/04/2022 00:15,8,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,11.9,350,N,1019,0,0,87,0,4.7,6,1,22.4,1,0
avrgData,20/04/2022 01:15,8,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,11.9,350,N,1018,0,0,81,0,4.7,6,1,22.4,1,0
avrgData,20/04/2022 02:30,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,350,N,1018,0,0,81,75,5.1,6,1,18.1,1,0
avrgData,20/04/2022 03:15,8,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,10.5,350,N,1018,0,0,87,100,5.2,6,1,17,1,0
avrgData,20/04/2022 04:15,9,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,11.9,350,N,1017,0,0,81,100,6.4,6,1,16.8,1,0
avrgData,20/04/2022 05:30,9,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,9.4,340,NNW,1017,0,0,87,100,6.6,6,1,18.1,1,0
avrgData,20/04/2022 06:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,350,N,1017,0,0,93,25,5.3,6,1,19,1,0
avrgData,20/04/2022 07:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,340,NNW,1017,0,0,93,25,5.5,6,1,15.7,1,0
avrgData,20/04/2022 08:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,350,N,1017,0,0,93,25,6.7,6,2,12.8,2,0
mornData,20/04/2022 08:45,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,350,N,1017,0,0,87,50,7.9,6,2,12.8,2,0
avrgData,20/04/2022 09:30,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,350,N,1017,0,0,87,50,8.9,6,3,13.2,2,0
avrgData,20/04/2022 10:15,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,15,350,N,1017,0,0,77,50,10.3,6,4,11.6,2,0
avrgData,20/04/2022 11:30,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,350,N,1016,0,0,71,75,10.6,6,4,9.6,2,0
avrgData,20/04/2022 12:15,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,20,NNE,1016,0,0,67,75,11.9,6,4,8.7,2,0
avrgData,20/04/2022 13:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,10,N,1016,0,0,67,75,13.4,6,4,7.2,2,0
avrgData,20/04/2022 14:30,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,4.3,80,E,1015,0,0,51,25,16,6,4,5.1,2,0
avrgData,20/04/2022 15:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,240,WSW,1015,0,0,59,25,16,6,4,3.1,2,0
avrgData,20/04/2022 16:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,15,300,WNW,1014,0,0,67,75,14.1,6,4,4.5,3,0
avrgData,20/04/2022 17:15,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,310,NW,1014,0,0,72,50,12.9,6,4,4.5,3,0
avrgData,20/04/2022 18:15,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,10,N,1014,0,0,72,25,12.8,6,4,4.7,3,0
avrgData,20/04/2022 19:30,14,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,5.6,360,N,1013,0,0,67,0,14.5,6,4,3.4,3,0
avrgData,20/04/2022 20:15,11,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,4.3,60,ENE,1013,0,0,76,0,11.1,6,3,4.7,3,0
avrgData,20/04/2022 21:15,10,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,2.5,80,E,1013,0,0,82,0,9.4,6,3,8.5,3,0
avrgData,20/04/2022 22:15,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,310,NW,1013,0,0,87,0,8.1,6,1,8.9,2,0
avrgData,20/04/2022 23:15,7,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,3.8,350,N,1012,0,0,87,0,5.7,5,1,9.4,2,0
avrgData,21/04/2022 00:30,7,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,360,N,1012,0,0,87,0,6,6,1,8.1,2,0
avrgData,21/04/2022 01:15,6,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,4.3,20,NNE,1012,0,0,93,0,4.8,4,1,8.1,2,0
avrgData,21/04/2022 02:15,6,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,5.6,60,ENE,1011,0,0,93,0,4.6,3,1,8.9,2,0
avrgData,21/04/2022 03:30,6,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,5.6,60,ENE,1010,0,0,93,0,4.8,3,1,8.1,2,0
avrgData,21/04/2022 04:15,6,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,4.3,50,NE,1010,0,0,93,0,4.3,3,1,10.3,3,0
avrgData,21/04/2022 05:15,5,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,5.6,60,ENE,1009,0,0,100,0,2.1,2,1,16.8,3,0
avrgData,21/04/2022 06:30,6,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,8.1,60,ENE,1009,0,0,100,0,2.8,3,1,20.1,3,0
avrgData,21/04/2022 07:30,7,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,8.1,70,ENE,1009,0,0,100,50,3.8,4,1,19.5,3,0
avrgData,21/04/2022 08:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,11.9,90,E,1009,0,0,94,50,7.4,3,3,16.8,5,0
mornData,21/04/2022 08:45,10,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,12.5,90,E,1009,0,0,94,50,7.4,4,3,16.8,5,0
avrgData,21/04/2022 09:30,11,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,11.9,100,E,1009,0,0,87,75,8.4,4,3,17.9,5,0
avrgData,21/04/2022 10:15,11,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,15,110,ESE,1009,0,0,87,75,8.2,4,3,17.9,5,0
avrgData,21/04/2022 11:15,12,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,15,90,E,1009,0,0,82,75,9.6,4,3,17.2,3,0
avrgData,21/04/2022 12:30,12,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,13.6,90,E,1009,0,0,82,75,9.4,4,4,18.8,3,0
avrgData,21/04/2022 13:15,13,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,13.6,90,E,1009,0,0,77,75,10.8,4,4,18.1,3,0
avrgData,21/04/2022 14:15,12,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,18.6,70,ENE,1008,0,0,82,75,9.6,4,4,17.4,3,0
avrgData,21/04/2022 15:15,13,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,18.6,60,ENE,1008,0,0,82,75,10.9,4,4,17,3,0
avrgData,21/04/2022 16:15,13,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,19.2,70,ENE,1008,0,0,82,75,11,4,4,16.1,3,0
avrgData,21/04/2022 17:15,12,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,17.4,60,ENE,1008,0,0,82,50,9.6,4,4,17,3,0
avrgData,21/04/2022 18:15,12,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,15,70,ENE,1008,0,0,77,50,9.7,4,4,16.6,3,0
avrgData,21/04/2022 19:30,11,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,18.6,70,ENE,1008,0,0,87,50,8.5,3,4,15.2,3,0
avrgData,21/04/2022 20:15,11,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,16.1,70,ENE,1008,0,0,82,50,8.5,3,4,19.5,3,0
avrgData,21/04/2022 21:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,11.9,50,NE,1008,0,0,87,75,7.3,4,4,23.9,2,0
avrgData,21/04/2022 22:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,8.1,50,NE,1008,0,0,87,50,6,5,1,24.2,2,0
avrgData,21/04/2022 23:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,12.5,60,ENE,1008,0,0,82,25,7.2,5,1,25.5,3,0
avrgData,22/04/2022 00:30,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,60,ENE,1007,0,0,76,25,8.4,6,1,25.1,3,0
avrgData,22/04/2022 01:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,9.4,60,ENE,1007,0,0,82,75,7.2,6,1,25.1,3,0
avrgData,22/04/2022 02:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,9.4,50,NE,1007,0,0,87,25,5.8,6,1,24.4,2,0
avrgData,22/04/2022 03:30,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,9.4,50,NE,1006,0,0,81,75,5.8,6,1,24.8,2,0
avrgData,22/04/2022 04:30,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,9.4,50,NE,1006,0,0,81,75,4.6,6,1,24.4,2,0
avrgData,22/04/2022 05:15,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,40,NE,1005,0,0,76,25,3.4,6,1,23,2,0
avrgData,22/04/2022 06:15,8,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,11.9,50,NE,1005,0,0,76,0,4.6,6,1,23.9,2,0
avrgData,22/04/2022 07:30,8,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,15,50,NE,1005,0,0,76,0,4.6,6,1,23.5,2,0
avrgData,22/04/2022 08:15,10,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,15,50,NE,1005,0,0,71,0,6.9,6,3,22.6,2,0
mornData,22/04/2022 08:45,10,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,15,60,ENE,1005,0,0,76,0,6.9,6,3,22.6,2,0
avrgData,22/04/2022 09:30,11,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,19.2,60,ENE,1005,0,0,76,0,8,6,4,21.7,2,0
avrgData,22/04/2022 10:15,12,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,20.6,70,ENE,1004,0,0,71,0,9.2,6,4,22.8,2,0
avrgData,22/04/2022 11:30,13,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,26.6,60,ENE,1004,0,0,67,0,10.5,6,4,21.9,2,0
avrgData,22/04/2022 12:15,14,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,21.7,70,ENE,1004,0,0,63,0,11.7,6,3,22.4,2,0
avrgData,22/04/2022 13:30,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,18.6,60,ENE,1004,0,0,67,25,10.3,6,3,23.5,2,0
avrgData,22/04/2022 14:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,19.2,50,NE,1003,0,0,67,75,13,6,3,23.7,2,0
avrgData,22/04/2022 15:30,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,23,70,ENE,1003,0,0,63,75,13,6,4,22.8,2,0
avrgData,22/04/2022 16:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,26.6,70,ENE,1003,0.1,0,63,75,13.1,6,3,22.1,2,0
avrgData,22/04/2022 17:30,15,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,24.2,70,ENE,1003,0.1,0,63,0,13.2,6,3,20.4,2,0
avrgData,22/04/2022 18:15,14,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,17.4,80,E,1003,0.1,0,67,0,12,6,3,19.5,1,0
avrgData,22/04/2022 19:15,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,18.6,70,ENE,1002,0.4,0.02,72,75,10.9,6,3,18.3,1,0
avrgData,22/04/2022 20:15,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,17.4,80,E,1003,0,0,77,75,9.7,6,4,20.1,1,0
avrgData,22/04/2022 21:15,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,17.4,80,E,1003,0,0,77,75,9.8,6,4,21.7,1,0
avrgData,22/04/2022 22:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,80,E,1003,0,0,82,75,8.5,6,1,22.4,1,0
avrgData,22/04/2022 23:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,12.5,70,ENE,1003,0,0,82,75,8.7,6,1,20.4,1,0
avrgData,23/04/2022 00:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,12.5,60,ENE,1003,0,0,87,25,7.1,6,1,23,1,0
avrgData,23/04/2022 01:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,9.4,50,NE,1002,0,0,76,75,8.4,6,1,23,1,0
avrgData,23/04/2022 02:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,50,NE,1002,0,0,76,75,8.4,6,1,23.7,1,0
avrgData,23/04/2022 03:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,30,NNE,1001,0,0,81,50,6,6,1,21.9,1,0
avrgData,23/04/2022 04:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,20,NNE,1001,0,0,76,75,7.5,6,1,19.9,1,0
avrgData,23/04/2022 05:30,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,40,NE,1001,0,0,76,75,6,6,1,20.1,1,0
avrgData,23/04/2022 06:30,9,Overcast,http://cdn.weatherapi.com/weather/64x64/day/122.png,11.9,50,NE,1001,0,0,76,100,6.1,6,1,21.7,1,0
avrgData,23/04/2022 07:15,9,Overcast,http://cdn.weatherapi.com/weather/64x64/day/122.png,10.5,30,NNE,1001,0,0,81,100,6,6,1,19,1,0
avrgData,23/04/2022 08:30,9,Overcast,http://cdn.weatherapi.com/weather/64x64/day/122.png,9.4,30,NNE,1001,0,0,81,100,6,6,3,18.3,1,0
mornData,23/04/2022 08:45,9,Overcast,http://cdn.weatherapi.com/weather/64x64/day/122.png,9.4,30,NNE,1001,0,0,81,100,6,6,3,18.3,1,0
avrgData,23/04/2022 09:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,50,NE,1001,0,0,82,75,7.2,6,3,18.6,1,0
avrgData,23/04/2022 10:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,40,NE,1001,0,0,76,50,8.4,6,3,17.2,1,0
avrgData,23/04/2022 11:15,11,Overcast,http://cdn.weatherapi.com/weather/64x64/day/122.png,13.6,50,NE,1001,0,0,82,50,8.4,6,3,16.8,1,0
avrgData,23/04/2022 12:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,18.6,50,NE,1001,0,0,72,50,12.3,6,3,16.1,1,0
avrgData,23/04/2022 13:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,19.2,50,NE,1001,0,0,67,50,12.4,6,3,15,1,0
avrgData,23/04/2022 14:15,13,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,13.6,60,ENE,1001,0.3,0.01,72,50,11,6,3,16.8,1,0
avrgData,23/04/2022 15:30,14,Overcast,http://cdn.weatherapi.com/weather/64x64/day/122.png,12.5,60,ENE,1001,0.4,0.02,72,50,12.4,6,3,16.6,1,0
avrgData,23/04/2022 16:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,70,ENE,1001,1.2,0.05,72,75,12.5,6,3,15.7,1,0
avrgData,23/04/2022 17:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,4.3,60,ENE,1001,0.5,0.02,67,75,13.8,6,3,17,1,0
avrgData,23/04/2022 18:30,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,30,NNE,1001,0.6,0.02,63,25,16,6,3,17.9,1,0
avrgData,23/04/2022 19:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,20,NNE,1001,4.2,0.17,67,25,13.9,6,3,19.5,1,0
avrgData,23/04/2022 20:30,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,5.6,10,N,1002,1.1,0.04,77,75,11.4,6,3,18.6,1,0
avrgData,23/04/2022 21:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,5.6,30,NNE,1003,0.8,0.03,87,25,9.2,6,3,16.1,1,0
avrgData,23/04/2022 22:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,10,N,1003,1.6,0.06,82,25,9.1,6,1,17,1,0
avrgData,23/04/2022 23:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,9.4,30,NNE,1003,0.3,0.01,82,25,9,6,1,17.9,1,0
avrgData,24/04/2022 00:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,30,NNE,1004,1.4,0.06,87,75,8,6,1,15.9,1,0
avrgData,24/04/2022 01:15,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,8.1,30,NNE,1004,1.4,0.06,87,0,6.8,6,1,15.9,1,0
avrgData,24/04/2022 02:15,10,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,10.5,40,NE,1005,0,0,76,0,8,6,1,15.9,2,0
avrgData,24/04/2022 03:15,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,8.1,30,NNE,1004,0,0,87,0,6.9,6,1,15.7,2,0
avrgData,24/04/2022 04:30,8,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,8.1,40,NE,1004,0,0,87,0,5.8,6,1,15,1,0
avrgData,24/04/2022 05:15,7,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,6.9,30,NNE,1004,0,0,87,0,4.8,5,1,13.2,1,0
avrgData,24/04/2022 06:30,6,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,5.6,30,NNE,1005,0,0,93,0,3.7,4,1,12.3,1,0
avrgData,24/04/2022 07:15,6,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,5.6,360,N,1005,0,0,93,0,3.8,4,1,10.5,1,0
avrgData,24/04/2022 08:15,7,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,4.3,10,N,1006,0,0,93,50,4.8,4,2,9.6,1,0
mornData,24/04/2022 08:00,7,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,4.3,10,N,1006,0,0,93,50,4.9,4,2,8.7,1,0
avrgData,24/04/2022 09:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,4.3,60,ENE,1006,0,0,87,75,7.3,4,2,8.7,1,0
avrgData,24/04/2022 10:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,5.6,60,ENE,1007,0.6,0.02,93,75,7.3,4,3,8.7,1,0
avrgData,24/04/2022 11:15,11,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,5.6,70,ENE,1007,0.2,0.01,87,75,9.9,5,3,8.1,1,0
avrgData,24/04/2022 12:15,11,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,6.9,70,ENE,1008,0.2,0.01,87,75,10,6,3,7.2,1,0
avrgData,24/04/2022 13:15,12,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,10.5,60,ENE,1008,0.8,0.03,77,75,10.3,6,3,11.2,1,0
avrgData,24/04/2022 14:30,13,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,12.5,70,ENE,1009,0.1,0,77,75,11.9,6,3,9.4,1,0
avrgData,24/04/2022 15:30,13,Overcast,http://cdn.weatherapi.com/weather/64x64/day/122.png,10.5,80,E,1009,0.1,0,72,75,13.3,6,3,3.8,1,0
avrgData,24/04/2022 16:15,12,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,4.3,20,NNE,1009,0.4,0.02,82,0,12.5,5,3,2.2,1,0
avrgData,24/04/2022 17:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,5.6,60,ENE,1009,0.1,0,63,25,14.1,6,3,4.3,1,0
avrgData,24/04/2022 18:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,60,ENE,1009,0.1,0,67,50,14.1,6,3,4.9,1,0
avrgData,24/04/2022 19:30,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,4.3,70,ENE,1009,0.3,0.01,67,25,13,6,3,4.7,1,0
avrgData,24/04/2022 20:15,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,70,ENE,1009,0,0,67,25,13.1,6,4,5.6,1,0
avrgData,24/04/2022 21:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,30,NNE,1010,0,0,82,75,10.6,6,4,6.7,1,0
avrgData,24/04/2022 22:15,11,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,4.3,10,N,1011,0.1,0,82,100,9.9,6,1,10.1,1,0
avrgData,24/04/2022 23:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,10,N,1011,0,0,82,75,8.9,6,1,9.6,1,0
avrgData,25/04/2022 00:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,330,NNW,1011,0.1,0,81,25,6.5,5,1,17.4,1,0
avrgData,25/04/2022 01:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,5.6,10,N,1012,0.1,0,87,75,5.3,5,1,17.4,1,0
avrgData,25/04/2022 02:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,5.6,50,NE,1012,0,0,87,25,5.3,6,1,17.9,1,0
avrgData,25/04/2022 03:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,60,ENE,1012,0,0,82,75,7.7,6,1,17.4,1,0
avrgData,25/04/2022 04:15,11,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,9.4,70,ENE,1012,0,0,76,100,9,6,1,16.8,1,0
avrgData,25/04/2022 05:30,10,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,8.1,70,ENE,1012,0,0,82,100,7.2,6,1,22.6,1,0
avrgData,25/04/2022 06:15,10,Overcast,http://cdn.weatherapi.com/weather/64x64/day/122.png,11.9,70,ENE,1012,0,0,82,100,7.3,6,1,21,1,0
avrgData,25/04/2022 07:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,70,ENE,1012,0.1,0,87,75,7.3,6,1,18.6,1,0
avrgData,25/04/2022 08:15,11,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,12.5,90,E,1013,0,0,82,0,8.7,6,2,16.8,1,0
mornData,25/04/2022 08:45,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,80,E,1013,0,0,76,75,8.7,6,2,16.8,1,0
avrgData,25/04/2022 09:30,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,15,90,E,1013,0,0,76,75,8.6,6,2,16.1,1,0
